Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
1, Packaging and Quality Assurance of COVID-19 Relevant Applications ,"The Debian Med team currently has around 920 packages in main, contrib
and non-free sections. This count is further increasing with new incoming...", Nilesh Patra ," Mentor  Liubov, Andreas Tille, Michael R. Crusoe ", Organization  Debian ,/archive/2020/projects/5104746207117312,https://salsa.debian.org/snippets/474
2, Bugheist ,Bugheist, Rahul Badami ," Mentor  S, souravbadami ", Organization  OWASP Foundation ,/archive/2020/projects/5105023802933248,https://docs.google.com/spreadsheets/d/1Dwy1QQw2JqXnEyEovaQp6O35y-HAGXuplRn9K2XJN3M/edit#gid=1161341563
3, Versioned rawKV ,Versioned key-value data management interface for TiKV, Hyungsuk Kang , Mentor  Yi Wu , Organization  Cloud Native Computing Foundation (CNCF) ,/archive/2020/projects/5106163948978176,https://docs.google.com/document/d/17SWUDDbky0m2M_pz8NOjRGtoa2-USVcL4qO57HD1f6s/edit?usp=sharing
4, Render experience ,Revisiting Render Settings User Interface of Pitivi and adding further advanced features., Ayush Mittal , Mentor  aleb , Organization  Pitivi ,/archive/2020/projects/5107097869484032,https://ayush9398.github.io/blog/GSOC'20-work-product
5, Cicero Word Add-In ,A Cicero extension for Microsoft Word will enable lawyers to write “Smart Legal Contracts”  directly on the Word document itself. This will extend..., Aman Sharma-1 ," Mentor  Diana Lease, Jordan Langlinais, Michael Grover ", Organization  Accord Project ,/archive/2020/projects/5107817310060544,https://accordproject.org/news/gsoc-2020-cicero-word-add-in/
6, Adding io_uring transport to Netty ,"The new io_uring interface added to the Linux Kernel 5.1 is a high I/O performance scalable interface for fully asynchronous Linux syscalls.
The goal...", Josef Grieb ," Mentor  Franz, Norman Maurer ", Organization  Netty ,/archive/2020/projects/5108730896580608,https://gist.github.com/1Jo1/1e95d40094c3991e5eebcc352afbead9
7, Baseline Images Problem ,This is a proposal to help with the difficulty in adding/modifying tests which require a baseline image.  The idea is to actually not store baseline..., Sidharth Bansal-1 , Mentor  anntzer , Organization  NumFOCUS ,/archive/2020/projects/5108894776426496,https://matplotlib.org/matplotblog/posts/gsoc_2020_final_work_product/
8, Parallel Graph Traversal for Variation Graphs ,"Traditionally, Bioinformatics has focused its eﬀorts on the study of single genomes, each representing an individual of a certain species. In more...", Francesco Porto ," Mentor  George Githinji, Erik Garrison, Pjotr Prins ", Organization  Open Bioinformatics Foundation (OBF) ,/archive/2020/projects/5109120027328512,https://gsocgraph.blogspot.com/2020/08/final-week-recap-of-my-gsoc-experience.html
9, Dashboard for Packit ,"Packit-as-a-Service is a GitHub App that helps developers continuously ensure that their project
works in Fedora. Packit Service validates pull...", Anchit ," Mentor  František Lachman, csomh ", Organization  Fedora Project ,/archive/2020/projects/5109625826836480,https://gist.github.com/IceWreck/878bc52d13b13ebf49f7adf1e7fefe89
10, Data Retriever: Add support for more raw data formats ,"The Data Retriever is a package manager for data. The Data retriever automatically finds, downloads and pre-processes publicly available datasets and...", AshishPriyadarshi ," Mentor  Apoorva Pandey, Henry Senyondo, Ethan White ", Organization  NumFOCUS ,/archive/2020/projects/5110925658423296,https://ashishpriyadarshicic.github.io/jekyll/update/2020/08/30/GSoC-blog-final.html
